attribute,subgroup,rows,error_prevalence,method,AUROC,AUPRC,AURC
weather,clear,23971,0.5751115931750865,geometric,0.723875010406992,0.7495571255467093,0.3834987665865021
weather,clear,23971,0.5751115931750865,predictive_entropy,0.5935795216323347,0.6558986854976686,0.4804284497260708
weather,clear,23971,0.5751115931750865,presence,0.5080961376011935,0.5802752318111662,0.5699213314124878
weather,clear,23971,0.5751115931750865,representation,0.5843211767560539,0.6342004552660264,0.5153270069888063
weather,clear,23971,0.5751115931750865,semantic,0.6255836301596157,0.6918808559888663,0.4648379451048925
weather,clear,23971,0.5751115931750865,semantic_geometric,0.7408601043184762,0.7743668182256671,0.3876706936335295
weather,clear,23971,0.5751115931750865,semantic_mi,0.548474454280135,0.5959005627191533,0.527765951528578
weather,overcast,6589,0.5443921687661254,all_internal,0.7902356518384639,0.7979408187890176,0.3231550230994001
weather,overcast,6589,0.5443921687661254,all_internal_rf,0.8523165580348164,0.853517885589314,0.2678553386818174
weather,overcast,6589,0.5443921687661254,all_plus_confidence,0.8284181700630022,0.8386204284524232,0.2930054633238157
weather,overcast,6589,0.5443921687661254,box_variance,0.6771393181425189,0.6814226459262591,0.3991727742702357
weather,overcast,6589,0.5443921687661254,confidence,0.771169513048359,0.761713380547938,0.324447821542087
weather,overcast,6589,0.5443921687661254,embedding_variance,0.6674296867788355,0.6558758121114119,0.3976493823796136
weather,overcast,6589,0.5443921687661254,geometric,0.7668684588491975,0.7598304176053651,0.32525438406545315
weather,overcast,6589,0.5443921687661254,predictive_entropy,0.6204862588587443,0.6534795458640207,0.43420758778415897
weather,overcast,6589,0.5443921687661254,presence,0.5075712465270342,0.549391863987178,0.5500979947837928
weather,overcast,6589,0.5443921687661254,representation,0.6237896044398985,0.6347059163873957,0.4589393792205616
weather,overcast,6589,0.5443921687661254,semantic,0.6434666638930612,0.681079058125331,0.41996159991994003
weather,overcast,6589,0.5443921687661254,semantic_geometric,0.7739456104628325,0.7793084103917897,0.33662785040189597
weather,overcast,6589,0.5443921687661254,semantic_mi,0.5845225940814107,0.5954105454522172,0.47641800109055815
weather,partly cloudy,3409,0.555294807861543,all_internal,0.787988868864181,0.8134257226773725,0.3421380468222762
weather,partly cloudy,3409,0.555294807861543,all_internal_rf,0.8564510688594419,0.8715775758914932,0.2773658672984796
weather,partly cloudy,3409,0.555294807861543,all_plus_confidence,0.8322388273977032,0.8474821389993852,0.298737593258292
weather,partly cloudy,3409,0.555294807861543,box_variance,0.6905757498463302,0.7080442505089314,0.4080827717965916
weather,partly cloudy,3409,0.555294807861543,confidence,0.7788714706452184,0.7789986715815084,0.32838699784488296
weather,partly cloudy,3409,0.555294807861543,embedding_variance,0.6761419310415961,0.6661887144581462,0.3990781467828655
weather,partly cloudy,3409,0.555294807861543,geometric,0.7742171198708755,0.7878328128090721,0.33745617400977784
weather,partly cloudy,3409,0.555294807861543,predictive_entropy,0.6413181043338392,0.6719028711643324,0.423255646961134
weather,partly cloudy,3409,0.555294807861543,presence,0.5117874560768949,0.5630728657417821,0.52578056725302
weather,partly cloudy,3409,0.555294807861543,representation,0.6161315748759142,0.6398462244280262,0.46881326225930564
weather,partly cloudy,3409,0.555294807861543,semantic,0.6603909417699148,0.6951502621687841,0.4172738084259727
weather,partly cloudy,3409,0.555294807861543,semantic_geometric,0.7768417039864965,0.8037542778144031,0.34979728971327273
weather,partly cloudy,3409,0.555294807861543,semantic_mi,0.6004889559786297,0.6124882147948325,0.46706296919406604
weather,rainy,3155,0.5816164817749604,all_internal,0.745745190322847,0.7831670469067968,0.38425505642347546
weather,rainy,3155,0.5816164817749604,all_internal_rf,0.8236673272231856,0.8513397773199222,0.32328883020868393
weather,rainy,3155,0.5816164817749604,all_plus_confidence,0.826910246882999,0.8438184713579712,0.3212835304515531
weather,rainy,3155,0.5816164817749604,box_variance,0.6200086698043101,0.6680157310527177,0.4774864362347038
weather,rainy,3155,0.5816164817749604,confidence,0.7924593344893073,0.8046399058665243,0.34145059921316795
weather,rainy,3155,0.5816164817749604,embedding_variance,0.6137820989183387,0.6460691987471388,0.47024980465015176
weather,rainy,3155,0.5816164817749604,geometric,0.7114957476674098,0.7453869729409507,0.40424775336829616
weather,rainy,3155,0.5816164817749604,predictive_entropy,0.5979605317479977,0.655597603775714,0.48156314475721906
weather,rainy,3155,0.5816164817749604,presence,0.5052555528032366,0.5840436742182706,0.5626572390292929
weather,rainy,3155,0.5816164817749604,representation,0.5620394682520022,0.6249867608558319,0.5391338825721399
weather,rainy,3155,0.5816164817749604,semantic,0.634194121046982,0.6912416950761946,0.45931638030109295
weather,rainy,3155,0.5816164817749604,semantic_geometric,0.7339691189827431,0.7682154317148973,0.3923153246103034
weather,rainy,3155,0.5816164817749604,semantic_mi,0.5497857319791924,0.6013742587146108,0.5355434952684706
weather,snowy,3849,0.5705378020265004,all_internal,0.7826119535381384,0.8169988945777259,0.3547144353657502
weather,snowy,3849,0.5705378020265004,all_internal_rf,0.827168023695946,0.8517467795563589,0.3114635529785747
weather,snowy,3849,0.5705378020265004,all_plus_confidence,0.8265346882689419,0.8547652600341804,0.3205268086639953
weather,snowy,3849,0.5705378020265004,box_variance,0.6439398697736742,0.6901660763074601,0.45143914786099326
weather,snowy,3849,0.5705378020265004,confidence,0.7738890596883515,0.7901772702380794,0.3531883264142796
weather,snowy,3849,0.5705378020265004,embedding_variance,0.6322844593425653,0.6489454940879771,0.4452715666291638
weather,snowy,3849,0.5705378020265004,geometric,0.7388082274652147,0.7677823700017148,0.3725588720982481
weather,snowy,3849,0.5705378020265004,predictive_entropy,0.6158554794120532,0.6673372572110322,0.4571742316622933
weather,snowy,3849,0.5705378020265004,presence,0.5098912172712416,0.5777201034969746,0.5638988428436315
weather,snowy,3849,0.5705378020265004,representation,0.5987702989651758,0.638081651687497,0.49833174596387103
weather,snowy,3849,0.5705378020265004,semantic,0.6403241553415604,0.6936041008576526,0.44804702473205255
weather,snowy,3849,0.5705378020265004,semantic_geometric,0.7612270343593421,0.7926959066997552,0.3704217426633982
weather,snowy,3849,0.5705378020265004,semantic_mi,0.5542445319378466,0.5932387095409709,0.518338667858941
weather,undefined,6756,0.5682356423919479,all_internal,0.7884163962179116,0.8175482553906821,0.349186676191691
weather,undefined,6756,0.5682356423919479,all_internal_rf,0.8468291302934188,0.8651060797644207,0.2969192634432943
weather,undefined,6756,0.5682356423919479,all_plus_confidence,0.8286808527282068,0.8523029570336131,0.31794224172031577
weather,undefined,6756,0.5682356423919479,box_variance,0.6590562388449097,0.6872723199089545,0.43541717636566873
weather,undefined,6756,0.5682356423919479,confidence,0.7763023041849957,0.7837518072780731,0.34563650621543246
weather,undefined,6756,0.5682356423919479,embedding_variance,0.6520146739304665,0.6643258155579888,0.4284740787090991
weather,undefined,6756,0.5682356423919479,geometric,0.7501657161854817,0.768954055799183,0.3639895323186817
weather,undefined,6756,0.5682356423919479,predictive_entropy,0.6341590284222792,0.6845844609085623,0.4435103308171582
weather,undefined,6756,0.5682356423919479,presence,0.5085090561897306,0.5741475613137773,0.5570802183935103
weather,undefined,6756,0.5682356423919479,representation,0.6187945505963683,0.6520900959019429,0.4848436143306319
weather,undefined,6756,0.5682356423919479,semantic,0.653931918442008,0.7039629549574004,0.43121847905920657
weather,undefined,6756,0.5682356423919479,semantic_geometric,0.7663633515005721,0.7958550328306526,0.36371508701256733
weather,undefined,6756,0.5682356423919479,semantic_mi,0.5852414321628975,0.6143336473601044,0.4893105042557344
