attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
timeofday,dawn/dusk,41,0.6829268292682927,estimable,product_fusion,0.9802999680432442,0.3575525403728357,0.9560439560439561,0.1204299315721759,0.17073170731707318,0.24390243902439024,0.36585365853658536,0.15946143745088767,41.0,0.3614303041117652,0.38095238095238093,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,dawn/dusk,41,0.6829268292682927,estimable,spatial_agreement,0.9403813166302063,0.44715549229267204,0.8598901098901099,0.180803753389599,0.024390243902439025,0.024390243902439025,0.17073170731707318,0.18456709239427288,41.0,0.5638731495171097,0.47619047619047616,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,daytime,137,0.5328467153284672,estimable,capacity_control_product,0.794309034782886,0.31624886589634166,0.7675513698630136,0.20094163887713115,0.10218978102189781,0.145985401459854,0.19708029197080293,0.0717933017028435,137.0,1.0519422019300544,0.3333333333333333,0.4270833333333333,0.4636363636363636,0.4838709677419355,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,confidence,0.708766646251743,0.31991709920964473,0.7459332191780821,0.21372107822299463,0.15328467153284672,0.16058394160583941,0.23357664233576642,0.09958304966001666,137.0,1.1031064197981133,0.34782608695652173,0.4375,0.5,0.5241935483870968,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,direct_spatial_fusion,0.8037240545863898,0.30060315009950933,0.7919520547945205,0.1970961472258046,0.051094890510948905,0.1897810218978102,0.291970802919708,0.10202907769900163,137.0,1.0507349051985986,0.30434782608695654,0.4270833333333333,0.45454545454545453,0.5,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,equal_fusion,0.7870245242922699,0.31117211997972655,0.7722602739726028,0.21178933641136066,0.06569343065693431,0.13138686131386862,0.25547445255474455,0.13275666688766424,137.0,1.1776028538426522,0.2898550724637681,0.4479166666666667,0.4636363636363636,0.49193548387096775,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,learned_spatial_quality,0.7280894324154696,0.3428943426866719,0.7093321917808219,0.25939557668119095,0.08759124087591241,0.11678832116788321,0.23357664233576642,0.19266290166550934,137.0,2.2815324981457303,0.37681159420289856,0.4583333333333333,0.4909090909090909,0.5,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,product_fusion,0.7762499363786346,0.3110051611082026,0.769263698630137,0.22656825852318163,0.06569343065693431,0.15328467153284672,0.22627737226277372,0.1592983439741727,137.0,1.70933996490155,0.2898550724637681,0.4479166666666667,0.4727272727272727,0.49193548387096775,0.5328467153284672
timeofday,daytime,137,0.5328467153284672,estimable,spatial_agreement,0.6937348145856561,0.3893126019633265,0.6834332191780821,0.25523316076775715,0.0,0.0,0.18248175182481752,0.17845261114367086,137.0,2.0938794657958084,0.4057971014492754,0.4791666666666667,0.5,0.5080645161290323,0.5328467153284672
timeofday,night,11,0.36363636363636365,not_estimable_minimum_rows,not_estimable,,,,,,,,,,,,,,,
